bg_name,bg_id,model_name,model_id,modeltype_name,modeltype_id,model_subid,image_path,frame_index,model_width,model_height,tl_x,tl_y,bl_x,bl_y,br_x,br_y,tr_x,tr_y
background02,1,letter003,7,letter,1,2,background02/letter003/frame_0138.jpeg,138,2100.0,2970.0,828.976,226.474,881.685,718.085,1318.63,684.145,1200.88,207.576
background02,1,letter003,7,letter,1,2,background02/letter003/frame_0139.jpeg,139,2100.0,2970.0,833.419,212.746,890.517,714.873,1328.45,676.977,1206.88,191.69
background02,1,letter003,7,letter,1,2,background02/letter003/frame_0143.jpeg,143,2100.0,2970.0,835.594,223.404,905.061,736.567,1343.44,690.246,1211.78,196.199
background02,1,letter003,7,letter,1,2,background02/letter003/frame_0145.jpeg,145,2100.0,2970.0,832.377,224.539,910.539,746.197,1349.73,694.895,1211.57,194.493
background02,1,letter003,7,letter,1,2,background02/letter003/frame_0164.jpeg,164,2100.0,2970.0,864.482,353.098,874.497,857.368,1330.25,851.144,1240.14,354.297
background02,1,letter003,7,letter,1,2,background02/letter003/frame_0165.jpeg,165,2100.0,2970.0,860.626,327.679,854.392,827.108,1309.48,832.564,1236.65,336.738
background02,1,letter003,7,letter,1,2,background02/letter003/frame_0179.jpeg,179,2100.0,2970.0,860.763,330.273,764.581,767.734,1203.18,829.455,1217.56,374.505
background02,1,letter003,7,letter,1,2,background02/letter003/frame_0185.jpeg,185,2100.0,2970.0,889.732,311.659,784.678,734.096,1226.99,802.735,1247.0,358.016
background02,1,letter003,7,letter,1,2,background02/letter003/frame_0198.jpeg,198,2100.0,2970.0,892.135,276.717,786.912,686.42,1232.01,755.146,1250.16,324.034
background02,1,letter003,7,letter,1,2,background02/letter003/frame_0200.jpeg,200,2100.0,2970.0,892.64,279.947,794.731,687.735,1234.94,752.032,1248.23,324.079
background02,1,letter003,7,letter,1,2,background02/letter003/frame_0221.jpeg,221,2100.0,2970.0,787.511,329.464,924.966,740.42,1324.26,637.633,1120.91,257.449
background02,1,letter003,7,letter,1,2,background02/letter003/frame_0223.jpeg,223,2100.0,2970.0,787.404,338.84,942.199,743.408,1335.49,632.711,1116.47,261.572
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0012.jpeg,12,2100.0,2970.0,785.5,297.545,864.478,828.567,1323.54,766.003,1170.86,260.911
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0019.jpeg,19,2100.0,2970.0,810.348,283.106,820.869,809.219,1289.34,794.945,1199.51,278.013
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0021.jpeg,21,2100.0,2970.0,806.323,281.354,789.01,802.52,1256.61,806.333,1193.62,290.024
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0029.jpeg,29,2100.0,2970.0,836.793,238.089,753.753,725.423,1208.61,778.259,1213.52,280.462
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0032.jpeg,32,2100.0,2970.0,847.646,255.575,759.56,732.693,1209.75,789.217,1219.71,300.65
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0035.jpeg,35,2100.0,2970.0,852.807,256.629,782.057,735.247,1230.78,774.445,1224.3,287.663
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0054.jpeg,54,2100.0,2970.0,857.128,308.551,919.223,857.316,1401.79,809.625,1255.41,281.145
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0060.jpeg,60,2100.0,2970.0,844.032,287.455,909.429,854.771,1406.85,802.433,1252.4,256.518
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0063.jpeg,63,2100.0,2970.0,807.978,293.661,867.499,868.687,1374.48,814.385,1222.25,264.712
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0069.jpeg,69,2100.0,2970.0,774.442,282.745,827.136,884.391,1361.68,833.758,1206.83,259.903
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0076.jpeg,76,2100.0,2970.0,786.157,283.779,816.595,870.703,1363.93,835.36,1218.85,270.19
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0077.jpeg,77,2100.0,2970.0,789.594,285.56,819.601,867.137,1366.46,832.307,1220.56,272.468
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0081.jpeg,81,2100.0,2970.0,771.335,292.172,794.307,859.826,1339.15,823.216,1198.54,277.671
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0082.jpeg,82,2100.0,2970.0,767.304,288.293,790.417,851.991,1335.76,815.278,1194.52,273.471
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0087.jpeg,87,2100.0,2970.0,741.593,295.115,760.106,841.701,1299.97,802.951,1161.76,278.523
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0090.jpeg,90,2100.0,2970.0,735.133,296.876,756.094,832.246,1292.48,793.347,1152.01,279.819
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0102.jpeg,102,2100.0,2970.0,819.227,192.68,792.108,676.875,1263.47,687.951,1204.85,204.031
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0125.jpeg,125,2100.0,2970.0,837.664,291.948,847.72,752.91,1262.92,724.308,1187.73,264.522
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0144.jpeg,144,2100.0,2970.0,1000.17,284.614,1079.85,800.105,1534.05,747.699,1381.57,239.531
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0146.jpeg,146,2100.0,2970.0,982.327,284.068,1057.5,807.441,1514.24,757.435,1365.58,243.913
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0152.jpeg,152,2100.0,2970.0,906.648,307.869,961.81,834.36,1424.53,790.136,1291.96,276.952
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0157.jpeg,157,2100.0,2970.0,849.068,255.19,890.252,785.005,1357.48,748.497,1240.29,232.445
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0165.jpeg,165,2100.0,2970.0,797.377,245.814,795.427,777.287,1269.7,765.32,1192.82,241.507
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0185.jpeg,185,2100.0,2970.0,858.589,240.409,839.948,743.301,1303.71,739.659,1243.84,233.95
background02,1,letter004,8,letter,1,3,background02/letter004/frame_0186.jpeg,186,2100.0,2970.0,859.14,243.249,844.404,743.399,1308.24,737.584,1244.11,234.536
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0021.jpeg,21,2100.0,2970.0,793.34,245.426,758.331,717.818,1194.94,739.212,1158.24,267.312
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0023.jpeg,23,2100.0,2970.0,810.058,246.149,774.241,712.927,1207.04,737.395,1172.37,269.477
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0026.jpeg,26,2100.0,2970.0,832.285,273.663,804.008,733.06,1232.1,750.51,1189.66,290.209
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0054.jpeg,54,2100.0,2970.0,829.787,370.353,919.949,825.118,1351.82,766.254,1182.91,335.514
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0056.jpeg,56,2100.0,2970.0,816.695,396.795,913.13,850.063,1346.55,785.798,1168.77,359.83
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0057.jpeg,57,2100.0,2970.0,807.291,391.997,907.607,846.794,1343.41,781.087,1161.21,355.47
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0065.jpeg,65,2100.0,2970.0,799.996,331.202,907.338,786.786,1352.31,721.069,1162.04,294.662
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0067.jpeg,67,2100.0,2970.0,802.518,335.995,907.959,788.128,1354.57,724.741,1164.74,300.823
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0069.jpeg,69,2100.0,2970.0,809.372,347.064,907.949,803.064,1358.61,743.802,1172.6,314.531
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0074.jpeg,74,2100.0,2970.0,845.263,358.951,922.038,808.872,1383.25,767.927,1210.24,337.749
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0077.jpeg,77,2100.0,2970.0,848.451,356.712,911.049,799.844,1378.23,772.298,1215.18,345.233
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0079.jpeg,79,2100.0,2970.0,850.71,345.977,900.493,782.897,1370.03,764.455,1217.11,342.138
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0080.jpeg,80,2100.0,2970.0,844.73,337.532,890.636,770.155,1361.08,755.565,1212.35,336.87
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0081.jpeg,81,2100.0,2970.0,845.493,329.471,891.045,759.418,1361.13,746.589,1213.1,329.534
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0110.jpeg,110,2100.0,2970.0,800.836,282.828,704.422,683.764,1151.63,751.727,1152.44,338.753
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0121.jpeg,121,2100.0,2970.0,674.284,307.519,706.132,731.432,1150.07,674.583,1031.72,269.657
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0122.jpeg,122,2100.0,2970.0,681.343,311.409,717.283,734.264,1160.79,674.435,1037.61,271.037
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0125.jpeg,125,2100.0,2970.0,694.839,321.207,747.315,745.034,1190.36,675.378,1050.97,273.743
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0127.jpeg,127,2100.0,2970.0,695.622,323.945,762.66,752.727,1203.87,676.868,1052.04,273.069
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0133.jpeg,133,2100.0,2970.0,737.697,330.926,859.397,762.87,1294.19,662.505,1092.07,263.161
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0150.jpeg,150,2100.0,2970.0,930.941,249.497,1061.4,722.239,1496.82,655.265,1294.31,205.865
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0157.jpeg,157,2100.0,2970.0,870.759,256.805,914.776,756.097,1366.58,733.75,1246.76,247.531
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0193.jpeg,193,2100.0,2970.0,855.93,278.733,892.191,734.003,1322.37,700.685,1213.28,251.274
background02,1,letter005,9,letter,1,4,background02/letter005/frame_0217.jpeg,217,2100.0,2970.0,899.867,253.563,1019.72,729.08,1458.1,662.876,1266.32,211.661
background02,1,magazine001,10,magazine,2,0,background02/magazine001/frame_0008.jpeg,8,2100.0,2970.0,672.052,328.992,781.133,827.032,1200.95,733.405,1033.72,275.372
background02,1,magazine001,10,magazine,2,0,background02/magazine001/frame_0029.jpeg,29,2100.0,2970.0,715.911,328.069,722.886,810.583,1159.01,784.01,1077.5,319.808
background02,1,magazine001,10,magazine,2,0,background02/magazine001/frame_0067.jpeg,67,2100.0,2970.0,846.039,246.188,854.263,674.37,1270.26,660.339,1190.1,241.657
background02,1,magazine001,10,magazine,2,0,background02/magazine001/frame_0084.jpeg,84,2100.0,2970.0,851.45,241.229,928.847,727.165,1356.6,676.778,1213.98,214.711
background02,1,magazine001,10,magazine,2,0,background02/magazine001/frame_0088.jpeg,88,2100.0,2970.0,846.863,229.408,919.362,729.718,1352.95,681.478,1215.73,205.143
background02,1,magazine001,10,magazine,2,0,background02/magazine001/frame_0132.jpeg,132,2100.0,2970.0,814.002,211.19,875.385,846.072,1365.78,788.385,1255.71,166.913
background02,1,magazine001,10,magazine,2,0,background02/magazine001/frame_0139.jpeg,139,2100.0,2970.0,858.809,204.21,931.346,846.07,1424.21,783.535,1303.58,155.763
background02,1,magazine001,10,magazine,2,0,background02/magazine001/frame_0159.jpeg,159,2100.0,2970.0,1013.0,200.003,1091.53,845.812,1583.63,792.955,1456.88,162.394
background02,1,magazine001,10,magazine,2,0,background02/magazine001/frame_0161.jpeg,161,2100.0,2970.0,1022.1,202.123,1100.9,846.879,1592.62,794.347,1465.38,165.767
background02,1,magazine001,10,magazine,2,0,background02/magazine001/frame_0179.jpeg,179,2100.0,2970.0,920.128,209.513,993.654,849.309,1486.41,787.044,1362.62,165.433
background02,1,magazine001,10,magazine,2,0,background02/magazine001/frame_0204.jpeg,204,2100.0,2970.0,518.827,216.682,535.818,856.461,1042.92,799.145,967.352,178.042
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0001.jpeg,1,2100.0,2970.0,649.664,311.49,726.027,806.764,1150.84,731.249,1014.42,266.225
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0004.jpeg,4,2100.0,2970.0,661.945,308.913,741.934,802.736,1164.18,725.223,1024.6,262.475
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0018.jpeg,18,2100.0,2970.0,689.91,308.223,796.029,803.496,1218.49,721.948,1054.25,263.297
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0048.jpeg,48,2100.0,2970.0,713.639,270.227,784.887,813.268,1213.92,787.818,1083.14,294.823
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0052.jpeg,52,2100.0,2970.0,701.528,286.762,773.13,826.692,1203.56,804.336,1070.07,315.119
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0068.jpeg,68,2100.0,2970.0,716.494,194.166,821.043,723.786,1249.93,684.854,1089.1,207.035
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0075.jpeg,75,2100.0,2970.0,739.493,220.122,899.646,744.547,1314.67,682.509,1105.46,216.8
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0079.jpeg,79,2100.0,2970.0,786.848,236.305,970.303,753.865,1381.03,684.988,1148.14,226.419
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0093.jpeg,93,2100.0,2970.0,767.615,200.745,986.085,735.104,1395.35,673.733,1131.93,211.936
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0100.jpeg,100,2100.0,2970.0,795.662,211.315,1019.13,756.048,1431.16,699.019,1161.27,229.048
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0114.jpeg,114,2100.0,2970.0,744.866,248.978,957.532,751.611,1358.44,651.673,1103.0,212.518
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0119.jpeg,119,2100.0,2970.0,771.076,286.017,972.988,770.188,1380.53,653.895,1125.9,223.606
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0134.jpeg,134,2100.0,2970.0,784.502,336.991,847.292,797.143,1299.01,730.571,1148.53,291.755
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0139.jpeg,139,2100.0,2970.0,847.286,378.204,869.011,821.708,1322.07,771.954,1206.17,336.561
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0150.jpeg,150,2100.0,2970.0,856.621,290.986,807.015,709.859,1273.6,696.393,1224.17,270.073
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0154.jpeg,154,2100.0,2970.0,849.489,274.663,789.639,689.006,1261.41,680.071,1219.18,257.969
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0178.jpeg,178,2100.0,2970.0,752.216,340.918,810.41,782.256,1253.98,724.051,1108.64,308.214
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0185.jpeg,185,2100.0,2970.0,787.819,382.002,919.109,831.492,1341.89,746.299,1136.37,335.683
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0189.jpeg,189,2100.0,2970.0,798.837,372.995,957.37,825.0,1369.03,735.265,1143.64,327.195
background02,1,magazine002,11,magazine,2,1,background02/magazine002/frame_0195.jpeg,195,2100.0,2970.0,799.901,344.153,978.102,796.982,1384.32,707.73,1143.58,303.057
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0006.jpeg,6,2100.0,2970.0,732.25,298.224,788.866,794.148,1222.65,743.829,1099.47,274.939
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0013.jpeg,13,2100.0,2970.0,752.666,337.376,794.261,814.196,1219.9,776.708,1108.75,323.334
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0015.jpeg,15,2100.0,2970.0,756.004,342.447,791.93,810.676,1215.06,777.761,1109.7,331.688
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0023.jpeg,23,2100.0,2970.0,767.928,296.851,797.359,737.397,1211.73,713.549,1113.71,291.632
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0056.jpeg,56,2100.0,2970.0,491.32,314.657,600.233,802.145,1030.64,702.212,863.387,262.042
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0062.jpeg,62,2100.0,2970.0,728.451,296.733,808.255,777.203,1235.64,725.253,1089.76,272.96
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0071.jpeg,71,2100.0,2970.0,1042.63,286.525,1064.37,767.554,1501.8,784.81,1406.65,309.135
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0082.jpeg,82,2100.0,2970.0,729.036,254.194,787.636,737.852,1221.99,682.494,1096.57,230.091
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0083.jpeg,83,2100.0,2970.0,670.176,257.332,741.694,740.929,1175.1,673.015,1039.0,224.851
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0087.jpeg,87,2100.0,2970.0,552.539,271.729,639.896,758.993,1075.99,670.014,926.184,225.086
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0101.jpeg,101,2100.0,2970.0,922.85,191.886,859.346,663.847,1310.95,709.209,1299.55,228.22
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0103.jpeg,103,2100.0,2970.0,921.542,188.178,834.001,648.971,1279.94,709.987,1292.98,236.116
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0118.jpeg,118,2100.0,2970.0,880.649,305.03,772.09,707.457,1178.38,765.645,1216.35,347.154
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0119.jpeg,119,2100.0,2970.0,879.077,307.759,778.09,713.853,1185.79,764.859,1215.35,344.728
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0122.jpeg,122,2100.0,2970.0,888.018,288.817,827.17,704.588,1244.37,718.295,1233.29,292.033
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0123.jpeg,123,2100.0,2970.0,893.207,277.634,839.132,694.799,1257.86,704.146,1240.26,276.507
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0128.jpeg,128,2100.0,2970.0,872.425,252.652,845.372,688.728,1275.32,679.099,1227.95,238.457
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0129.jpeg,129,2100.0,2970.0,874.444,249.578,856.62,690.942,1288.4,677.157,1231.1,233.297
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0134.jpeg,134,2100.0,2970.0,870.331,270.825,893.155,726.511,1330.8,695.978,1231.29,247.404
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0151.jpeg,151,2100.0,2970.0,941.105,204.234,986.413,708.795,1475.25,690.804,1338.43,199.627
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0162.jpeg,162,2100.0,2970.0,880.124,202.27,875.935,663.859,1312.69,665.892,1245.0,210.225
background02,1,magazine003,12,magazine,2,2,background02/magazine003/frame_0184.jpeg,184,2100.0,2970.0,929.481,198.968,782.272,619.339,1203.19,726.477,1281.47,282.823
background02,1,magazine004,13,magazine,2,3,background02/magazine004/frame_0019.jpeg,19,2100.0,2970.0,759.806,317.307,750.265,778.797,1176.91,777.784,1113.11,326.575
background02,1,magazine004,13,magazine,2,3,background02/magazine004/frame_0020.jpeg,20,2100.0,2970.0,767.127,312.461,754.743,772.747,1180.21,772.997,1119.88,322.397
background02,1,magazine004,13,magazine,2,3,background02/magazine004/frame_0024.jpeg,24,2100.0,2970.0,796.547,288.105,762.258,738.39,1187.21,761.323,1147.76,313.672
